doi	state	client_id	updated	source_month
10.13128/ijae-14885	findable	crui.unifi	2020-08-03T15:50:06Z	2020-08
10.13128/ijae-14886	findable	crui.unifi	2020-08-03T15:50:06Z	2020-08
10.13128/ijae-14887	findable	crui.unifi	2020-08-03T15:50:06Z	2020-08
10.13128/ijae-14888	findable	crui.unifi	2020-08-03T15:50:07Z	2020-08
10.13128/ijae-14889	findable	crui.unifi	2020-08-03T15:50:07Z	2020-08
10.13128/ijae-14890	findable	crui.unifi	2020-08-03T15:50:07Z	2020-08
10.13128/ijae-14891	findable	crui.unifi	2020-08-03T15:50:07Z	2020-08
10.13128/ijae-14892	findable	crui.unifi	2020-08-03T15:50:07Z	2020-08
10.13128/ijae-14893	findable	crui.unifi	2020-08-03T15:50:07Z	2020-08
10.13128/ijae-14894	findable	crui.unifi	2020-08-03T15:50:07Z	2020-08
10.13128/ijae-14896	findable	crui.unifi	2020-08-03T15:50:07Z	2020-08
10.13128/ijae-14897	findable	crui.unifi	2020-08-03T15:50:08Z	2020-08
10.13128/ijae-14898	findable	crui.unifi	2020-08-03T15:50:08Z	2020-08
10.13128/ijae-14899	findable	crui.unifi	2020-08-03T15:50:08Z	2020-08
10.13128/ijae-14900	findable	crui.unifi	2020-08-03T15:50:08Z	2020-08
10.13128/ijae-14901	findable	crui.unifi	2020-08-03T15:50:08Z	2020-08
10.13128/ijae-14902	findable	crui.unifi	2020-08-03T15:50:08Z	2020-08
10.13128/ijae-14903	findable	crui.unifi	2020-08-03T15:50:08Z	2020-08
10.13128/ijae-14904	findable	crui.unifi	2020-08-03T15:50:08Z	2020-08
10.13128/ijae-14905	findable	crui.unifi	2020-08-03T15:50:09Z	2020-08
10.13128/ijae-14906	findable	crui.unifi	2020-08-03T15:50:09Z	2020-08
10.13128/ijae-14907	findable	crui.unifi	2020-08-03T15:50:09Z	2020-08
10.13128/ijae-14908	findable	crui.unifi	2020-08-03T15:50:09Z	2020-08
10.13128/ijae-14909	findable	crui.unifi	2020-08-03T15:50:09Z	2020-08
10.13128/ijae-14910	findable	crui.unifi	2020-08-03T15:50:09Z	2020-08
10.13128/ijae-14911	findable	crui.unifi	2020-08-03T15:50:09Z	2020-08
10.13128/ijae-14912	findable	crui.unifi	2020-08-03T15:50:09Z	2020-08
10.13128/ijae-14913	findable	crui.unifi	2020-08-03T15:50:10Z	2020-08
10.13128/ijae-14914	findable	crui.unifi	2020-08-03T15:50:10Z	2020-08
10.13128/ijae-14915	findable	crui.unifi	2020-08-03T15:50:10Z	2020-08
10.13128/ijae-14916	findable	crui.unifi	2020-08-03T15:50:10Z	2020-08
10.13128/ijae-14917	findable	crui.unifi	2020-08-03T15:50:10Z	2020-08
10.13128/ijae-14918	findable	crui.unifi	2020-08-03T15:50:10Z	2020-08
10.13128/ijae-14919	findable	crui.unifi	2020-08-03T15:50:10Z	2020-08
10.13128/ijae-14920	findable	crui.unifi	2020-08-03T15:50:10Z	2020-08
10.13128/ijae-14921	findable	crui.unifi	2020-08-03T15:50:10Z	2020-08
10.13128/ijae-14922	findable	crui.unifi	2020-08-03T15:50:10Z	2020-08
10.13128/ijae-14923	findable	crui.unifi	2020-08-03T15:50:11Z	2020-08
10.13128/ijae-14924	findable	crui.unifi	2020-08-03T15:50:11Z	2020-08
10.13128/ijae-14925	findable	crui.unifi	2020-08-03T15:50:11Z	2020-08
10.13128/ijae-14926	findable	crui.unifi	2020-08-03T15:50:11Z	2020-08
10.13128/ijae-14927	findable	crui.unifi	2020-08-03T15:50:11Z	2020-08
10.13128/ijae-14928	findable	crui.unifi	2020-08-03T15:50:11Z	2020-08
10.13128/ijae-14929	findable	crui.unifi	2020-08-03T15:50:12Z	2020-08
10.13128/ijae-14930	findable	crui.unifi	2020-08-03T15:50:12Z	2020-08
10.13128/ijae-14931	findable	crui.unifi	2020-08-03T15:50:12Z	2020-08
10.13128/ijae-14932	findable	crui.unifi	2020-08-03T15:50:12Z	2020-08
10.13128/ijae-14933	findable	crui.unifi	2020-08-03T15:50:12Z	2020-08
10.13128/ijae-14934	findable	crui.unifi	2020-08-03T15:50:12Z	2020-08
10.13128/ijae-14935	findable	crui.unifi	2020-08-03T15:50:12Z	2020-08
10.13128/ijae-14936	findable	crui.unifi	2020-08-03T15:50:12Z	2020-08
10.13128/ijae-14937	findable	crui.unifi	2020-08-03T15:50:12Z	2020-08
10.13128/ijae-14938	findable	crui.unifi	2020-08-03T15:50:13Z	2020-08
10.13128/ijae-14939	findable	crui.unifi	2020-08-03T15:50:13Z	2020-08
10.13128/ijae-14940	findable	crui.unifi	2020-08-03T15:50:13Z	2020-08
10.13128/ijae-14941	findable	crui.unifi	2020-08-03T15:50:13Z	2020-08
10.13128/ijae-14942	findable	crui.unifi	2020-08-03T15:50:13Z	2020-08
10.13128/ijae-14943	findable	crui.unifi	2020-08-03T15:50:13Z	2020-08
10.13128/ijae-14944	findable	crui.unifi	2020-08-03T15:50:13Z	2020-08
10.13128/ijae-14945	findable	crui.unifi	2020-08-03T15:50:13Z	2020-08
10.13128/ijae-14946	findable	crui.unifi	2020-08-03T15:50:13Z	2020-08
10.13128/ijae-14947	findable	crui.unifi	2020-08-03T15:50:14Z	2020-08
10.13128/ijae-14948	findable	crui.unifi	2020-08-03T15:50:14Z	2020-08
10.13128/ijae-14949	findable	crui.unifi	2020-08-03T15:50:14Z	2020-08
10.13128/ijae-14950	findable	crui.unifi	2020-08-03T15:50:14Z	2020-08
10.13128/ijae-14951	findable	crui.unifi	2020-08-03T15:50:14Z	2020-08
10.13128/ijae-14952	findable	crui.unifi	2020-08-03T15:50:14Z	2020-08
10.13128/ijae-14953	findable	crui.unifi	2020-08-03T15:50:14Z	2020-08
10.13128/ijae-14954	findable	crui.unifi	2020-08-03T15:50:15Z	2020-08
10.13128/ijae-14955	findable	crui.unifi	2020-08-03T15:50:15Z	2020-08
10.13128/ijae-14956	findable	crui.unifi	2020-08-03T15:50:15Z	2020-08
10.13128/ijae-15134	findable	crui.unifi	2020-08-03T15:50:15Z	2020-08
10.13128/ijae-15135	findable	crui.unifi	2020-08-03T15:50:15Z	2020-08
10.13128/ijae-15136	findable	crui.unifi	2020-08-03T15:50:15Z	2020-08
10.13128/ijae-15138	findable	crui.unifi	2020-08-03T15:50:15Z	2020-08
10.13128/ijae-15139	findable	crui.unifi	2020-08-03T15:50:15Z	2020-08
10.13128/ijae-15140	findable	crui.unifi	2020-08-03T15:50:15Z	2020-08
10.13128/ijae-15141	findable	crui.unifi	2020-08-03T15:50:16Z	2020-08
10.13128/ijae-15538	findable	crui.unifi	2020-08-03T16:21:07Z	2020-08
10.13128/ijae-15539	findable	crui.unifi	2020-08-03T16:21:07Z	2020-08
10.13128/ijae-15540	findable	crui.unifi	2020-08-03T16:21:07Z	2020-08
10.13128/ijae-15541	findable	crui.unifi	2020-08-03T16:21:07Z	2020-08
10.13128/ijae-15542	findable	crui.unifi	2020-08-03T16:21:08Z	2020-08
10.13128/ijae-15543	findable	crui.unifi	2020-08-03T16:21:08Z	2020-08
10.13128/ijae-15544	findable	crui.unifi	2020-08-03T16:21:08Z	2020-08
10.13128/ijae-15545	findable	crui.unifi	2020-08-03T16:21:08Z	2020-08
10.13128/ijae-15546	findable	crui.unifi	2020-08-03T16:21:08Z	2020-08
10.13128/ijae-15556	findable	crui.unifi	2020-08-03T16:21:08Z	2020-08
10.13128/ijae-15557	findable	crui.unifi	2020-08-03T16:21:08Z	2020-08
10.13128/ijae-15558	findable	crui.unifi	2020-08-03T16:21:08Z	2020-08
10.13128/ijae-15559	findable	crui.unifi	2020-08-03T16:21:09Z	2020-08
10.13128/ijae-15560	findable	crui.unifi	2020-08-03T16:21:09Z	2020-08
10.13128/ijae-15561	findable	crui.unifi	2020-08-03T16:21:09Z	2020-08
10.13128/ijae-15562	findable	crui.unifi	2020-08-03T16:21:09Z	2020-08
10.13128/ijae-15563	findable	crui.unifi	2020-08-03T16:21:09Z	2020-08
10.13128/ijae-15834	findable	crui.unifi	2020-08-03T16:21:09Z	2020-08
10.13128/ijae-15836	findable	crui.unifi	2020-08-03T16:21:09Z	2020-08
10.13128/ijae-15837	findable	crui.unifi	2020-08-03T16:21:09Z	2020-08
10.13128/ijae-15838	findable	crui.unifi	2020-08-03T16:21:09Z	2020-08
10.13128/ijae-15839	findable	crui.unifi	2020-08-03T16:21:10Z	2020-08
10.13128/ijae-15840	findable	crui.unifi	2020-08-03T16:21:10Z	2020-08
10.13128/ijae-15841	findable	crui.unifi	2020-08-03T16:21:10Z	2020-08
10.13128/ijae-15842	findable	crui.unifi	2020-08-03T16:21:10Z	2020-08
10.13128/ijae-15843	findable	crui.unifi	2020-08-03T16:21:10Z	2020-08
10.13128/ijae-15844	findable	crui.unifi	2020-08-03T16:21:10Z	2020-08
10.13128/ijae-15845	findable	crui.unifi	2020-08-03T16:21:10Z	2020-08
10.13128/ijae-15846	findable	crui.unifi	2020-08-03T16:21:10Z	2020-08
10.13128/ijae-15847	findable	crui.unifi	2020-08-03T16:21:10Z	2020-08
10.13128/ijae-15848	findable	crui.unifi	2020-08-03T16:21:11Z	2020-08
10.13128/ijae-15849	findable	crui.unifi	2020-08-03T16:21:11Z	2020-08
10.13128/ijae-15850	findable	crui.unifi	2020-08-03T16:21:11Z	2020-08
10.13128/ijae-15851	findable	crui.unifi	2020-08-03T16:21:11Z	2020-08
10.13128/ijae-15852	findable	crui.unifi	2020-08-03T16:21:11Z	2020-08
10.13128/ijae-15853	findable	crui.unifi	2020-08-03T16:21:11Z	2020-08
10.13128/ijae-15854	findable	crui.unifi	2020-08-03T16:21:11Z	2020-08
10.13128/ijae-15855	findable	crui.unifi	2020-08-03T16:21:11Z	2020-08
10.13128/ijae-15856	findable	crui.unifi	2020-08-03T16:21:12Z	2020-08
10.13128/ijae-15857	findable	crui.unifi	2020-08-03T16:21:12Z	2020-08
10.13128/ijae-15858	findable	crui.unifi	2020-08-03T16:21:12Z	2020-08
10.13128/ijae-15859	findable	crui.unifi	2020-08-03T16:21:12Z	2020-08
10.13128/ijae-15860	findable	crui.unifi	2020-08-03T16:21:12Z	2020-08
10.13128/ijae-15861	findable	crui.unifi	2020-08-03T16:21:12Z	2020-08
10.13128/ijae-15862	findable	crui.unifi	2020-08-03T16:21:12Z	2020-08
10.13128/ijae-15863	findable	crui.unifi	2020-08-03T16:21:12Z	2020-08
10.13128/ijae-15864	findable	crui.unifi	2020-08-03T16:21:12Z	2020-08
10.13128/ijae-15866	findable	crui.unifi	2020-08-03T16:21:13Z	2020-08
10.13128/ijae-15867	findable	crui.unifi	2020-08-03T16:21:13Z	2020-08
10.13128/ijae-15869	findable	crui.unifi	2020-08-03T16:21:13Z	2020-08
10.13128/ijae-15870	findable	crui.unifi	2020-08-03T16:21:13Z	2020-08
10.13128/ijae-15871	findable	crui.unifi	2020-08-03T16:21:13Z	2020-08
10.13128/ijae-15872	findable	crui.unifi	2020-08-03T16:21:13Z	2020-08
10.13128/ijae-15873	findable	crui.unifi	2020-08-03T16:21:13Z	2020-08
10.13128/ijae-15874	findable	crui.unifi	2020-08-03T16:21:13Z	2020-08
10.13128/ijae-15876	findable	crui.unifi	2020-08-03T16:21:13Z	2020-08
10.13128/ijae-15877	findable	crui.unifi	2020-08-03T16:21:13Z	2020-08
10.13128/ijae-15878	findable	crui.unifi	2020-08-03T16:21:14Z	2020-08
10.13128/ijae-15879	findable	crui.unifi	2020-08-03T16:21:14Z	2020-08
10.13128/ijae-15880	findable	crui.unifi	2020-08-03T16:21:14Z	2020-08
10.13128/ijae-15881	findable	crui.unifi	2020-08-03T16:21:14Z	2020-08
10.13128/ijae-15882	findable	crui.unifi	2020-08-03T16:21:14Z	2020-08
10.13128/ijae-15883	findable	crui.unifi	2020-08-03T16:21:14Z	2020-08
10.13128/ijae-15884	findable	crui.unifi	2020-08-03T16:21:14Z	2020-08
10.13128/ijae-15885	findable	crui.unifi	2020-08-03T16:21:14Z	2020-08
10.13128/ijae-15891	findable	crui.unifi	2020-08-03T16:21:15Z	2020-08
10.13128/ijae-15892	findable	crui.unifi	2020-08-03T16:21:15Z	2020-08
10.13128/ijae-15893	findable	crui.unifi	2020-08-03T16:21:15Z	2020-08
10.13128/ijae-15894	findable	crui.unifi	2020-08-03T16:21:15Z	2020-08
10.13128/ijae-15895	findable	crui.unifi	2020-08-03T16:21:15Z	2020-08
10.13128/ijae-15896	findable	crui.unifi	2020-08-03T16:21:15Z	2020-08
10.13128/ijae-15897	findable	crui.unifi	2020-08-03T16:21:15Z	2020-08
10.13128/ijae-15898	findable	crui.unifi	2020-08-03T16:21:15Z	2020-08
10.13128/ijae-15899	findable	crui.unifi	2020-08-03T16:21:15Z	2020-08
10.13128/ijae-15900	findable	crui.unifi	2020-08-03T16:21:16Z	2020-08
10.13128/ijae-15901	findable	crui.unifi	2020-08-03T16:21:16Z	2020-08
10.13128/ijae-15902	findable	crui.unifi	2020-08-03T16:21:16Z	2020-08
10.13128/ijae-15903	findable	crui.unifi	2020-08-03T16:21:16Z	2020-08
10.13128/ijae-15904	findable	crui.unifi	2020-08-03T16:21:16Z	2020-08
10.13128/ijae-15905	findable	crui.unifi	2020-08-03T16:21:16Z	2020-08
10.13128/ijae-15906	findable	crui.unifi	2020-08-03T16:21:16Z	2020-08
10.13128/ijae-15907	findable	crui.unifi	2020-08-03T16:21:16Z	2020-08
10.13128/ijae-15908	findable	crui.unifi	2020-08-03T16:21:16Z	2020-08
10.13128/ijae-15909	findable	crui.unifi	2020-08-03T16:21:17Z	2020-08
10.13128/ijae-15910	findable	crui.unifi	2020-08-03T16:21:17Z	2020-08
10.13128/ijae-15911	findable	crui.unifi	2020-08-03T16:21:17Z	2020-08
10.13128/ijae-15912	findable	crui.unifi	2020-08-03T16:21:17Z	2020-08
10.13128/ijae-15913	findable	crui.unifi	2020-08-03T16:21:17Z	2020-08
10.13128/ijae-15914	findable	crui.unifi	2020-08-03T16:21:17Z	2020-08
10.13128/ijae-15915	findable	crui.unifi	2020-08-03T16:21:17Z	2020-08
10.13128/ijae-15916	findable	crui.unifi	2020-08-03T16:21:17Z	2020-08
10.13128/ijae-15917	findable	crui.unifi	2020-08-03T16:21:17Z	2020-08
10.13128/ijae-15918	findable	crui.unifi	2020-08-03T16:21:18Z	2020-08
10.13128/ijae-15919	findable	crui.unifi	2020-08-03T16:21:18Z	2020-08
10.13128/ijae-15920	findable	crui.unifi	2020-08-03T16:21:18Z	2020-08
10.13128/ijae-15921	findable	crui.unifi	2020-08-03T16:21:18Z	2020-08
10.13128/ijae-15922	findable	crui.unifi	2020-08-03T16:21:18Z	2020-08
10.13128/ijae-15923	findable	crui.unifi	2020-08-03T16:21:18Z	2020-08
10.13128/ijae-15924	findable	crui.unifi	2020-08-03T16:21:18Z	2020-08
10.13128/ijae-15925	findable	crui.unifi	2024-02-09T13:38:05Z	2024-02
10.13128/ijae-15926	findable	crui.unifi	2020-08-03T16:21:18Z	2020-08
10.13128/ijae-15927	findable	crui.unifi	2020-08-03T16:21:19Z	2020-08
10.13128/ijae-15928	findable	crui.unifi	2020-08-03T16:21:19Z	2020-08
10.13128/ijae-15929	findable	crui.unifi	2020-08-03T16:21:19Z	2020-08
10.13128/ijae-15930	findable	crui.unifi	2020-08-03T16:21:19Z	2020-08
10.13128/ijae-15931	findable	crui.unifi	2020-08-03T16:21:19Z	2020-08
10.13128/ijae-15932	findable	crui.unifi	2020-08-03T16:21:19Z	2020-08
10.13128/ijae-15933	findable	crui.unifi	2020-08-03T16:21:19Z	2020-08
10.13128/ijae-15934	findable	crui.unifi	2020-08-03T16:21:19Z	2020-08
10.13128/ijae-15935	findable	crui.unifi	2020-08-03T16:21:19Z	2020-08
10.13128/ijae-15936	findable	crui.unifi	2020-08-03T16:21:20Z	2020-08
10.13128/ijae-15937	findable	crui.unifi	2020-08-03T16:21:20Z	2020-08
10.13128/ijae-15938	findable	crui.unifi	2020-08-03T16:21:20Z	2020-08
10.13128/ijae-15939	findable	crui.unifi	2020-08-03T16:21:20Z	2020-08
10.13128/ijae-15940	findable	crui.unifi	2020-08-03T16:21:20Z	2020-08
10.13128/ijae-15941	findable	crui.unifi	2020-08-03T16:21:20Z	2020-08
10.13128/ijae-15942	findable	crui.unifi	2020-08-03T16:21:20Z	2020-08
10.13128/ijae-15943	findable	crui.unifi	2020-08-03T16:21:20Z	2020-08
10.13128/ijae-15944	findable	crui.unifi	2020-08-03T16:21:20Z	2020-08
10.13128/ijae-15945	findable	crui.unifi	2020-08-03T16:21:21Z	2020-08
10.13128/ijae-15947	findable	crui.unifi	2020-08-03T16:21:21Z	2020-08
10.13128/ijae-15948	findable	crui.unifi	2020-08-03T16:21:21Z	2020-08
10.13128/ijae-15949	findable	crui.unifi	2020-08-03T16:21:21Z	2020-08
10.13128/ijae-15950	findable	crui.unifi	2020-08-03T16:21:21Z	2020-08
10.13128/ijae-15951	findable	crui.unifi	2020-08-03T16:21:21Z	2020-08
10.13128/ijae-15952	findable	crui.unifi	2020-08-03T16:21:21Z	2020-08
10.13128/ijae-15953	findable	crui.unifi	2020-08-03T16:21:21Z	2020-08
10.13128/ijae-15954	findable	crui.unifi	2020-08-03T16:21:22Z	2020-08
10.13128/ijae-15955	findable	crui.unifi	2020-08-03T16:21:22Z	2020-08
10.13128/ijae-15956	findable	crui.unifi	2020-08-03T16:21:22Z	2020-08
10.13128/ijae-15957	findable	crui.unifi	2020-08-03T16:21:22Z	2020-08
10.13128/ijae-15958	findable	crui.unifi	2020-08-03T16:21:22Z	2020-08
10.13128/ijae-15959	findable	crui.unifi	2020-08-03T16:21:22Z	2020-08
10.13128/ijae-15960	findable	crui.unifi	2020-08-03T16:21:22Z	2020-08
10.13128/ijae-15961	findable	crui.unifi	2020-08-03T16:21:22Z	2020-08
10.13128/ijae-15962	findable	crui.unifi	2020-08-03T16:21:22Z	2020-08
10.13128/ijae-15963	findable	crui.unifi	2020-08-03T16:21:23Z	2020-08
10.13128/ijae-15964	findable	crui.unifi	2020-08-03T16:21:23Z	2020-08
10.13128/ijae-15965	findable	crui.unifi	2020-08-03T16:21:23Z	2020-08
10.13128/ijae-15966	findable	crui.unifi	2020-08-03T16:21:23Z	2020-08
10.13128/ijae-15967	findable	crui.unifi	2020-08-03T16:21:23Z	2020-08
10.13128/ijae-15968	findable	crui.unifi	2020-08-03T16:21:23Z	2020-08
10.13128/ijae-15969	findable	crui.unifi	2020-08-03T16:21:23Z	2020-08
10.13128/ijae-15970	findable	crui.unifi	2020-08-03T16:21:23Z	2020-08
10.13128/ijae-15971	findable	crui.unifi	2020-08-03T16:21:24Z	2020-08
10.13128/ijae-15972	findable	crui.unifi	2020-08-03T16:21:24Z	2020-08
10.13128/ijae-15973	findable	crui.unifi	2020-08-03T16:21:24Z	2020-08
10.13128/ijae-15974	findable	crui.unifi	2020-08-03T16:21:24Z	2020-08
10.13128/ijae-15975	findable	crui.unifi	2020-08-03T16:21:24Z	2020-08
10.13128/ijae-15976	findable	crui.unifi	2020-08-03T16:21:24Z	2020-08
10.13128/ijae-15977	findable	crui.unifi	2020-08-03T16:21:24Z	2020-08
10.13128/ijae-15978	findable	crui.unifi	2020-08-03T16:21:24Z	2020-08
10.13128/ijae-15979	findable	crui.unifi	2020-08-03T16:31:29Z	2020-08
10.13128/ijae-15980	findable	crui.unifi	2020-08-03T16:31:29Z	2020-08
10.13128/ijae-15981	findable	crui.unifi	2020-08-03T16:31:29Z	2020-08
10.13128/ijae-15982	findable	crui.unifi	2020-08-03T16:31:30Z	2020-08
10.13128/ijae-15983	findable	crui.unifi	2020-08-03T16:31:30Z	2020-08
10.13128/ijae-15984	findable	crui.unifi	2020-08-03T16:21:25Z	2020-08
10.13128/ijae-15985	findable	crui.unifi	2020-08-03T16:21:25Z	2020-08
10.13128/ijae-15986	findable	crui.unifi	2020-08-03T16:21:25Z	2020-08
10.13128/ijae-15987	findable	crui.unifi	2020-08-03T16:21:25Z	2020-08
10.13128/ijae-15988	findable	crui.unifi	2020-08-03T16:21:25Z	2020-08
10.13128/ijae-15989	findable	crui.unifi	2020-08-03T16:21:25Z	2020-08
10.13128/ijae-15990	findable	crui.unifi	2020-08-03T16:21:25Z	2020-08
10.13128/ijae-15991	findable	crui.unifi	2020-08-03T16:21:25Z	2020-08
10.13128/ijae-15992	findable	crui.unifi	2020-08-03T16:21:25Z	2020-08
10.13128/ijae-15993	findable	crui.unifi	2020-08-03T16:21:26Z	2020-08
10.13128/ijae-15994	findable	crui.unifi	2020-08-03T16:21:26Z	2020-08
10.13128/ijae-15995	findable	crui.unifi	2020-08-03T16:21:26Z	2020-08
10.13128/ijae-15996	findable	crui.unifi	2020-08-03T16:21:26Z	2020-08
10.13128/ijae-15997	findable	crui.unifi	2020-08-03T16:21:26Z	2020-08
10.13128/ijae-15998	findable	crui.unifi	2020-08-03T16:21:26Z	2020-08
10.13128/ijae-15999	findable	crui.unifi	2020-08-03T16:21:26Z	2020-08
10.13128/ijae-16000	findable	crui.unifi	2020-08-03T16:21:27Z	2020-08
10.13128/ijae-16001	findable	crui.unifi	2020-08-03T16:21:27Z	2020-08
10.13128/ijae-16002	findable	crui.unifi	2020-08-03T16:21:27Z	2020-08
10.13128/ijae-16003	findable	crui.unifi	2020-08-03T16:21:27Z	2020-08
10.13128/ijae-16004	findable	crui.unifi	2020-08-03T16:21:27Z	2020-08
10.13128/ijae-16005	findable	crui.unifi	2020-08-03T16:21:27Z	2020-08
10.13128/ijae-16006	findable	crui.unifi	2020-08-03T16:21:27Z	2020-08
10.13128/ijae-16007	findable	crui.unifi	2020-08-03T16:21:27Z	2020-08
10.13128/ijae-16008	findable	crui.unifi	2020-08-03T16:21:27Z	2020-08
10.13128/ijae-16009	findable	crui.unifi	2020-08-03T16:21:28Z	2020-08
10.13128/ijae-16011	findable	crui.unifi	2020-08-03T16:21:28Z	2020-08
10.13128/ijae-16012	findable	crui.unifi	2020-08-03T16:21:28Z	2020-08
10.13128/ijae-16013	findable	crui.unifi	2020-08-03T16:21:28Z	2020-08
10.13128/ijae-16014	findable	crui.unifi	2020-08-03T16:21:28Z	2020-08
10.13128/ijae-16015	findable	crui.unifi	2020-08-03T16:21:28Z	2020-08
10.13128/ijae-16016	findable	crui.unifi	2020-08-03T16:21:28Z	2020-08
10.13128/ijae-16017	findable	crui.unifi	2020-08-03T16:21:28Z	2020-08
10.13128/ijae-16018	findable	crui.unifi	2020-08-03T16:21:28Z	2020-08
10.13128/ijae-16019	findable	crui.unifi	2020-08-03T16:21:29Z	2020-08
10.13128/ijae-16020	findable	crui.unifi	2020-08-03T16:21:29Z	2020-08
10.13128/ijae-16021	findable	crui.unifi	2020-08-03T16:21:29Z	2020-08
10.13128/ijae-16022	findable	crui.unifi	2020-08-03T16:21:29Z	2020-08
10.13128/ijae-16023	findable	crui.unifi	2020-08-03T16:21:29Z	2020-08
10.13128/ijae-16024	findable	crui.unifi	2020-08-03T16:21:29Z	2020-08
10.13128/ijae-16025	findable	crui.unifi	2020-08-03T16:21:29Z	2020-08
10.13128/ijae-16026	findable	crui.unifi	2020-08-03T16:21:29Z	2020-08
10.13128/ijae-16027	findable	crui.unifi	2020-08-03T16:31:30Z	2020-08
10.13128/ijae-16028	findable	crui.unifi	2020-08-03T16:31:30Z	2020-08
10.13128/ijae-16029	findable	crui.unifi	2020-08-03T16:21:30Z	2020-08
10.13128/ijae-16030	findable	crui.unifi	2020-08-03T16:21:30Z	2020-08
10.13128/ijae-16031	findable	crui.unifi	2020-08-03T16:21:30Z	2020-08
10.13128/ijae-16032	findable	crui.unifi	2020-08-03T16:21:30Z	2020-08
10.13128/ijae-16033	findable	crui.unifi	2020-08-03T16:21:30Z	2020-08
10.13128/ijae-16034	findable	crui.unifi	2020-08-03T16:21:30Z	2020-08
10.13128/ijae-16035	findable	crui.unifi	2020-08-03T16:21:30Z	2020-08
10.13128/ijae-16036	findable	crui.unifi	2020-08-03T16:21:30Z	2020-08
10.13128/ijae-16039	findable	crui.unifi	2020-08-03T16:21:31Z	2020-08
10.13128/ijae-16040	findable	crui.unifi	2020-08-03T16:21:31Z	2020-08
10.13128/ijae-16041	findable	crui.unifi	2020-08-03T16:21:31Z	2020-08
10.13128/ijae-16042	findable	crui.unifi	2020-08-03T16:21:31Z	2020-08
10.13128/ijae-16044	findable	crui.unifi	2020-08-03T16:21:31Z	2020-08
10.13128/ijae-16045	findable	crui.unifi	2020-08-03T16:21:31Z	2020-08
10.13128/ijae-16046	findable	crui.unifi	2020-08-03T16:21:31Z	2020-08
10.13128/ijae-16047	findable	crui.unifi	2020-08-03T16:21:31Z	2020-08
10.13128/ijae-16048	findable	crui.unifi	2020-08-03T16:21:31Z	2020-08
10.13128/ijae-16049	findable	crui.unifi	2020-08-03T16:21:32Z	2020-08
10.13128/ijae-16050	findable	crui.unifi	2020-08-03T16:21:32Z	2020-08
10.13128/ijae-16051	findable	crui.unifi	2020-08-03T16:21:32Z	2020-08
10.13128/ijae-16052	findable	crui.unifi	2020-08-03T16:21:32Z	2020-08
10.13128/ijae-16053	findable	crui.unifi	2020-08-03T16:21:32Z	2020-08
10.13128/ijae-16054	findable	crui.unifi	2020-08-03T16:21:32Z	2020-08
10.13128/ijae-16466	findable	crui.unifi	2020-08-03T16:21:32Z	2020-08
10.13128/ijae-16467	findable	crui.unifi	2020-08-03T16:21:32Z	2020-08
10.13128/ijae-16469	findable	crui.unifi	2020-08-03T16:21:32Z	2020-08
10.13128/ijae-16470	findable	crui.unifi	2020-08-03T16:21:33Z	2020-08
10.13128/ijae-16471	findable	crui.unifi	2020-08-03T16:21:33Z	2020-08
10.13128/ijae-16472	findable	crui.unifi	2020-08-03T16:21:33Z	2020-08
10.13128/ijae-16473	findable	crui.unifi	2020-08-03T16:21:33Z	2020-08
10.13128/ijae-16474	findable	crui.unifi	2020-08-03T16:21:33Z	2020-08
10.13128/ijae-16475	findable	crui.unifi	2020-08-03T16:21:33Z	2020-08
10.13128/ijae-16476	findable	crui.unifi	2020-08-03T16:21:33Z	2020-08
10.13128/ijae-16842	findable	crui.unifi	2020-08-03T16:31:30Z	2020-08
10.13128/ijae-16843	findable	crui.unifi	2020-08-03T16:31:30Z	2020-08
10.13128/ijae-16844	findable	crui.unifi	2020-08-03T16:31:30Z	2020-08
10.13128/ijae-16845	findable	crui.unifi	2020-08-03T16:31:30Z	2020-08
10.13128/ijae-16846	findable	crui.unifi	2020-08-03T16:31:31Z	2020-08
10.13128/ijae-16847	findable	crui.unifi	2020-08-03T16:31:31Z	2020-08
10.13128/ijae-16848	findable	crui.unifi	2020-08-03T16:31:31Z	2020-08
10.13128/ijae-16850	findable	crui.unifi	2020-08-03T16:31:31Z	2020-08
10.13128/ijae-16851	findable	crui.unifi	2020-08-03T16:31:31Z	2020-08
10.13128/ijae-16852	findable	crui.unifi	2020-08-03T16:31:31Z	2020-08
10.13128/ijae-16853	findable	crui.unifi	2020-08-03T16:31:31Z	2020-08
10.13128/ijae-16854	findable	crui.unifi	2020-08-03T16:31:31Z	2020-08
10.13128/ijae-16855	findable	crui.unifi	2020-08-03T16:31:31Z	2020-08
10.13128/ijae-16856	findable	crui.unifi	2020-08-03T16:31:32Z	2020-08
10.13128/ijae-16857	findable	crui.unifi	2020-08-03T16:31:32Z	2020-08
10.13128/ijae-16858	findable	crui.unifi	2020-08-03T16:31:32Z	2020-08
10.13128/ijae-16859	findable	crui.unifi	2020-08-03T16:31:32Z	2020-08
10.13128/ijae-16860	findable	crui.unifi	2020-08-03T16:31:32Z	2020-08
10.13128/ijae-16861	findable	crui.unifi	2020-08-03T16:31:32Z	2020-08
10.13128/ijae-16862	findable	crui.unifi	2020-08-03T16:31:32Z	2020-08
